hash,family,objectives,selected
cda2271ac6ebe0de3eee66bf3617ca67,dal,7,False
cda229bb1efa5dc7413478579eaea27d,dal,7,False
cdb4eca34968faf91bfe4bd9c8a83935,packup,2,False
cdc90fb765448c2fd328c8373c28bfec,spot5,2,True
cdcdbcb225780a9a4c1ce625afa67c08,packup,4,False
cdd734632cd41c75875df4fcd8819e60,set-cover,5,False
cdfd5530c3d12e7d3a2aaa1cc7efd86e,dal,7,False
ce0590c3d7fdecbaaf55fc407ab3f714,set-cover-ep,4,False
ce0a5b8846f7fedf3afa4cb379669042,set-cover,4,False
ce0d00ca56f90370d266dd29a6e32bb6,packup,2,False
ce11743f534df3841d481bfa6ca4094c,packup,3,False
ce149b92f9558ceffc4193407d4017bf,spot5,2,False
ce26dd5ddf8bbb54bf610c9a4526f673,set-cover-ep,3,False
ce2f658c1c35769f293ea728dc1a28d9,set-cover-ep,4,True
ce341ad53b2de423dc3abaf552e9508d,ftp,2,False
ce3703593efac19708607a76cc06172d,packup,3,False
ce39879768e5519fef98cddf855868fb,set-cover-sc,2,False
ce5a3c8250514a02caafe8ac6f221927,packup,4,False
ce719786cfd8fb161ea66b369ffa7c03,dal,7,False
ce7d3e03863ae763457cb24c1709ca82,dal,7,False
ce7e0c17a268426e27e8fdcd0b4d8383,packup,2,False
ce80b61c9ba37c6f4b75398b3dce6fea,dal,7,False
ce97b163aa343a95a5b6cc52dd54c689,packup,2,False
ce9a0e5e3f50c443b4ae66a4fed3d8c8,packup,4,False
ce9e8dc3424ea78e8be3ddc6176ab289,set-cover,5,False
cea3d619d586a56a7c50cd4fc20bc1b6,set-cover,4,False
cec0b72f3d3d4e55cb093bf1bf6bd383,ftp,2,False
ceccae0c9c9bc3af2f72dfbb4ef84c7a,set-cover-sc,4,False
ced1bda795775b9edabe6b45dbc77a1f,dal,7,False
ced8085d4a9547fb9ed6bafc0aa3e415,dal,7,False
cedfeedc4b69ce1e4343a66036a5c72e,packup,3,False
cee34aa77da8149575a4905ef6df7439,set-cover,5,False
cee57bdaf6dcc7b1351bd3c0742d93ad,set-cover-ep,2,False
ceeb7ef0adbf3afad1d03bf70f05aa35,dal,7,False
ceeb95bd24fa7181ebbf9578a96b02ba,packup,2,False
cef04497ddae094b5c03d9f9d9065803,set-cover,3,False
cef0d29228adb35c6bc68b64ae2369da,packup,3,False
cefcb1982bbffab9e7162b423e673aa6,packup,3,False
cf05c80bf6630a302186da8dcb2db6bd,packup,2,False
cf281559bf847e356a0eccbad38722a7,packup,2,False
cf33024b0478fbe8640169722b1dc721,set-cover,3,False
cf382164aa96b11417ad5cf8fad7ee04,packup,4,False
cf44e52236c2800631880dd0c47baf46,packup,3,False
cf4dc8b91e11ed11cc8cfc191b88f036,ftp,2,False
cf58574ce0a7aeb5e2ba1e34dbb1c97e,set-cover,3,False
cf58cb42e673c4cc707b7a80da38d5de,ftp,2,False
cf5d75291ee4fb5d60d9384b4d8c1aa8,set-cover,4,False
cf63bb3eb8d0fd5dda0530488cf82462,packup,4,False
cf75e192dcd80501835ba00d21b79b9b,set-cover,5,False
cf7a275edac45f2cb6a329e92e16913b,packup,4,False
cf7efa0b7dbbf2243977119c272df970,packup,2,False
cf7f8b79097fa7fb7ce3ccc0736bfa91,packup,4,False
cf851c25cfd80893ab8c9548b9100c33,dal,7,False
cf8ddcfcbd4a8f7394f512869ad0bb4c,set-cover-ep,4,False
cf9235dc1f78fd9dd6d567feba30d14d,packup,1,False
cf9376ffec889fe93362ec6c028e5d9a,packup,3,False
cf959fe2c3de2dd9cb7a9d4f2df9f71d,packup,3,False
cf9bc34317da0c75560c80c63552d51a,set-cover-sc,3,False
cfa57fb8d00d39fe100c9a7aee29f3af,packup,2,False
cfab73e182aa7bfc681e0a94842e313f,packup,2,False
cfb741024decc549984ee08035de27d9,packup,3,False
cfb8ee96124cbcfe0a441e0058ba7116,packup,4,False
cfbbac9258b2dc94a027ea0ef9701837,packup,2,False
cfd53586edae2e9870b28c279fd66cd4,packup,2,False
cfe5b45aaf6ebea0ed6e527b046cfe03,set-cover,5,False
cfe6486b555568e0b3ece8ecb730e69d,dal,7,False
cffb55dd8087e8b08a3ee52cee3560ef,set-cover,5,False
d00848d166d444e24f9ed8903b3e5196,set-cover,3,False
d00c73702a99f1743bd33b3f69d7320a,packup,5,False
d00ec37df8e3db47d2562f7459699e46,dal,7,False
d010b1d6c62de8c274d7a832c1f53d4c,packup,2,False
d016ac4f45ee8e22ed76a22ea4198b55,packup,3,False
d028b56f69e0a1a92dcc601966e635c7,packup,3,False
d03ec968a4ba9d61612f252cad75eb3e,packup,3,False
d0457a2df15dd4b7bb0bae3ee6d3ffa5,mlic,2,False
d0498f327a71fb62064ac6723c59d12e,packup,3,False
d071da883ffb96d2ef6f247db53ae34c,ftp,2,True
d081465c1fa5fdfe0f44ec31626de32e,packup,3,False
d083d6529c04701b9cc2d69ebc8933a0,packup,2,False
d08526e882eafe40f04f4e8c42f7cfb3,set-cover,5,False
d08dd8d9c41711e87b93e4e313d13dc2,set-cover-ep,5,False
d0994880c84cbbc5bf956883e0936b43,dal,7,False
d09a28bc2a3550475fcac96f0ddfa513,set-cover-sc,4,False
d09d5deb79c78beaad7d323f41c7dcbc,packup,2,False
d09de63cb179fed1c580574de8c7f62d,packup,2,False
d0a678c52cba0b72894d921fb1e73930,packup,2,False
d0acf812b12335c42e4fca5f13807a33,dal,7,False
d0b8286b63ea8e155bf21cd7471280f2,packup,3,False
d0bc237b99efef0218256e36cc924328,set-cover,4,False
d0c73658019b6cc8ace6e4e7a7de3a54,packup,3,False
d0d35fac222af5b4caf28f7d3014bad0,packup,3,False
d0e43913cb84ab684a85e3f063c17b7e,dal,7,False
d0f4d39dd1b46a433d627e0f9c91fbb3,packup,2,False
d0f53e2a5abff2ac4502a8c9d9493aed,dal,7,False
d0f60b288f98dc3701a2a2f5fcc7c279,packup,2,False
d1035aa1c2c8d40cfc94d9859232cac3,dal,7,False
d10b447b605aa87ee4df8202a37bafe4,set-cover-ep,4,True
d10d307b8e3dae8e9d1dcdcde8410e2f,packup,2,False
d114ba77f1c8028021db0ad282bac715,packup,2,False
d119a40ace9f8b3c0f3ff1cfd21dde26,ftp,2,False
d12a3c96b6b3c8fbb74fcc2e3da6a4c0,packup,4,False
d12d418818175874daf2ae4dfae79554,packup,1,False
d1329e74ea912c809398de01f858322a,set-cover-sc,3,False
d13c24bf780d221a1f4f4285c3a06c3c,set-cover-ep,2,False
d14010ff2a3c22b1d85048bd3ca97b9e,set-cover,5,False
d14112c7768b84e2c59d4a8d10ef905b,dal,7,False
d1447449d12fa815991270cc2131f54c,packup,3,False
d14997523df0fe72ee0b47ec48c747c0,mlic,2,True
d14bac15b6cb4116a05e2eb056e91590,packup,4,False
d14ce730ea4f2c2b93aa7303ceb3335f,packup,3,False
d154a519aa929e2471c2135ae25c8526,packup,2,False
d167b17604ab51343f561ab3b55235ce,set-cover,4,False
d168c41e44db4629f71135f46bf5b191,packup,3,False
d16f67731675ef47e2d1f69a7297a55e,packup,2,False
d180c4ecbed6740c446ddc173a7f4196,packup,3,False
d18936c036581a7710f8eb40027729e6,set-cover-ep,2,False
d1a1e8dc9f4783153e444e38db7f892d,packup,3,False
d1a3720661bcd2ac09a173fbb65a9d5d,set-cover-ep,2,True
d1a40871263cc51b95cada75063630bf,dal,7,False
d1a4176a65fa1efca9b20251402091a7,dal,7,False
d1a50b6b9679a2473674481386482ae5,dal,7,False
d1b5ece367a96992cfd088d846ef48b1,packup,3,False
d1c721d19907355de2f124ed79f23b3d,packup,2,False
d1d01f725ed429e72d5b358a33a3cf78,mlic,2,False
d1d56fc60a39e3def37d16072734cb41,packup,2,False
d1db8624f54f5dc5eb63067269a3a99e,packup,2,False
d1dd427e7adbf3a2a345880aac2c18ff,packup,2,False
d1e28d5b8234692730d9bb4b78ce303b,set-cover,4,False
d1ec46c9d2c1c253ad4efb299a612573,packup,2,False
d1ef68ce21785c9b47372c51ed299364,dal,7,False
d1f007457884635761db24db4e391cc4,ftp,2,False
d1f4f15f9e0897cbab43942a1cc28f84,packup,5,True
d2001a6010dd1df5392440b5bddea932,packup,2,False
d2087bf10a5e8f8ec64abe7b2113eb75,packup,3,False
d2171c5279c6e3264e251be4c7bc575c,dal,7,False
d21bcfeb06ce4cb887fe8a7796eabcd0,set-cover-sc,5,False
d221bb4472d621422dca72ffc0c18d5e,packup,4,False
d22600d713735658fb74c7ed092ccb64,mlic,2,False
d22e5627c4dde64175e33fb1ac120ec2,packup,2,False
d242425d21f32138e25c12be66e41713,dal,7,False
d24b073c261aa7e1a80e576bfdec475e,packup,4,False
d2547dbe63bdba8ab63dd6b9dec52edb,packup,3,False
d255a1e4e11d676310ced285551f6d06,set-cover-sc,3,True
d26107a756005e25e5e3467ce7da3df6,set-cover-ep,4,False
d26599fcf1d2842bce8732f50f34da3b,packup,4,False
d2661c68812440225709f684408bca69,packup,3,False
d26ad8ef0bd86fccbc282fd65bd0abd0,dal,7,False
d278da037f42a88ed7e4a972041ccac5,dal,7,False
d27e1a9ec201d99fd5324268116b82d7,packup,4,False
d2820df0beb2f86e07e6b3f89ff7bff5,packup,2,False
d2844c17907cc60440546fdc8f042067,packup,3,False
d28fea06881637b80ab6f6c897a7c222,dal,7,False
d297f69310df9b69b12cf72653a8afd9,dal,7,False
d2a911d879db47da789fa4197a4f2a79,mlic,2,False
d2b0d9cfd585e110fb2a331654cd840d,set-cover-sc,3,False
d2c923f158351c06c9d931c076538b9c,set-cover-sc,3,False
d2c9f2bf567349df9cb7c24a83f10ebc,packup,2,False
d2ca72d22f6084b26e0261fa9df4ff04,packup,4,False
d2d72633e591e2fda49655882ac00b63,set-cover,3,False
d2daaad11de6f931f6b4725ba4937ed7,dal,7,False
d2e0f09e78829026b3e764612a415ccb,dal,7,False
d2e2bdb81049eab011e1e690267abbc1,packup,2,False
d2e8d4517731ff832174a829e6d4df58,packup,2,False
d30e17c49520465b54277555c3fe319c,packup,3,False
d3203cae370a2eb2ea0b8890c683838b,packup,5,False
d32521b62ff094f955e3ac5248cb2367,dal,7,False
d3263ffc44361aa2b2afefa82b023e9d,packup,2,False
d32fa2c7a3a5c8d020f9b124fe838632,set-cover-sc,2,False
d33070ac3df846c2ab38ef2bf736e2ce,dal,7,False
d34536973a437bce839c1a01617e1f9b,ftp,2,False
d34fa2bd12dcc54f0db0b679638b70eb,dal,7,False
d351aeddb3cb18ac72310c5a20dbe62d,set-cover,5,False
d355db35166f60c48845abbd1d35c1ca,packup,2,False
d359e01960e2819cfdb74b3b365bda43,packup,3,False
d35bdd7ba5b8c370ae98f2da935e1832,dal,7,False
d35dc33ef65f4188062ad2c708e2fbf8,packup,4,False
d382809e797949c2b1623ece654c4dfe,packup,2,False
d38a0a8e9e7b273432e8da42be8f5ee6,set-cover-sc,2,True
d38dbc5015ba00a36f533c90477a5ad8,packup,4,False
d39933861d130b887f536defd36bcdba,mlic,2,False
d39df2847612dd5a15388d663d2451ac,packup,2,False
d3a223450b207a8452513524cbb31290,set-cover,4,False
d3a504e51745b5dc328a47f8ac4d6e2e,set-cover,4,False
d3a842249e9844e4239e99e29b9f179d,packup,3,False
d3ab73a22773c6a27120a8276036eea8,packup,2,False
d3ada6b67553153f8be1754727a7d22b,set-cover,5,False
d3b622b90aa6e3e960ba6fe178290689,ftp,2,False
d3b6913c042bfb38f4b0a3cfcc80a581,packup,2,False
d3ce60e582caf3043760d3d095233753,dal,7,False
d3d5d8b89b9a32c58999218540da08b5,dal,7,False
d3d99450fe94dbba8de66bf8c99f04f5,dal,7,False
d3e7f7bff393bd5bf282d010745b09ba,dal,7,False
d3e91ce31b5ac3833d90c41b37862322,set-cover-ep,4,False
d3ef18ddff2ca8449dd60922d8d64af8,set-cover,4,False
d3f37690daf8086028eccb6d02848eee,packup,2,False
d3f416b28adc740481391ece892a384f,packup,2,False
d4017956818f69bf80f2e3f0c5f9aee1,packup,3,False
d40c5d818b8c6d588bc0d2eec782e664,dal,7,False
d411860c1364ecc004b3fe68631d70fc,packup,3,False
d4154f9eebd0e5dea0816c68c8217906,set-cover-ep,5,False
d4192fef2a87f0b394e2b8d4ef376736,packup,2,False
d41d8cd98f00b204e9800998ecf8427e,packup,0,False
d425050656ca97521b43d15bc71b0e22,dal,7,False
d42e6de0e8198c0467dd44463694a0fa,packup,3,False
d4307bb4f7f1a21cad9ba19ebd98572c,dal,7,False
d4405019236e630aa0ce26ca6182099f,packup,2,False
d441eb1eb5b8c433ab84c1951ffe3189,dal,7,False
d44216cf9a73c2755bd62cf66ef6791d,packup,2,False
d449e22e9763661d915364cc3a4d48c0,dal,7,False
d45b135cabafe648bcd5546dbc16700b,dal,7,False
d4655253d9181194b0bdc04bd176c294,packup,4,False
d46b73a7416f4ad81493a32477a55209,packup,4,False
d4760a3f65b0d3833fc2c66762504cbc,set-cover,5,False
d477564da83d66026f0bc842d7c57f25,dal,7,False
d478d87e488fd07f218a77d7efc4408d,packup,3,False
d47c5239f3bb54f115907384b28f0c7e,packup,3,False
d48268dae61d8f2fa7d745715ca7f163,packup,2,False
d483726cc4ec552bff325ce84764982e,dal,7,False
d4864a23cb4851cc3563cbd255ab4a63,ftp,2,False
d487d697ae72f71531760f60146bdfbf,packup,1,False
d48a686ef9ffe27dfbb5a6784aca4f54,mlic,2,False
d48c8deb65694fa4daebbd0abfa0cee9,set-cover,4,False
d4909eb7efad8731ff8fa5337f37b558,dal,7,False
d490e24da49500d4faa4aaaaecceea75,set-cover-ep,2,False
d4974d75e98d662c66dba078780ae734,packup,2,False
d49d5d6b04fa65df689f05fb086d85f0,packup,3,False
d49e41cbf817d4e7ba512ab9af9e2e34,ftp,2,True
d4ab88c6a189729e6e5726316b8e6b0e,dal,7,False
d4cb29e00e3c362d807432abb20a7b94,dal,7,False
d4ccc676159e626d6ad904c4e97f7d4b,set-cover-ep,5,False
d4d2c7c9f54c9d4a065571239161a6a1,packup,4,False
d4d3c8fd37f4d80c183a84b612e220f9,packup,3,False
d4dbfaeaf97f1af2535007033878e818,dal,7,False
d4dee84874c0889e89a1cc9adf1da4c1,set-cover-sc,5,False
d4e04819670f3850417164511926ea2b,packup,3,False
d4ea4762431d7a45c1cbdad392193455,set-cover,5,False
d4ed87ddcc44df6268deb3b98a19690b,dal,7,False
d4f79f6926adfede1a4b42d90786b00c,dal,7,False
d4fa66ec0020afebba334157070df0fd,packup,4,False
d50003fb398207c37bf35dbe0acb8b53,packup,3,False
d5098c5da19a1aeae8f0f55c3db383f1,packup,2,False
d50d7e192eaede875b225329ce76db8d,set-cover-ep,4,True
d53150866983f2cb24f3d71f80fd6f5b,set-cover-sc,5,True
d53516907c543ff228fddcf47afcaade,packup,3,False
d538125f7b2d80a24d9f15ace88ad5b7,packup,4,False
d53d24396303b24ecf2b8eb839139094,dal,7,False
d5552fcdcd57beb5605248a4604c4f23,packup,5,False
d557253b8d315625d7793533e573f98f,dal,7,False
d55a69a94a4ab930da658916b1c7af72,dal,7,False
d573fa31eafa369917ffe28ed6ad40b2,packup,2,False
d57560ab9435e7b70257678c7a9105ef,packup,2,False
d57761ac2c18d211716805eb3fd6e31f,dal,7,False
d5908da0fa1206f3f26dd7c06c0a8a25,set-cover-ep,4,False
d590d8afe05f23be868e286ec8ad4d37,set-cover,3,False
d598a1ae04e5ea52d1654038deffb218,packup,2,False
d59c9616846d6f8fcbf19518bc3bd497,packup,3,False
d59d667822f7be0b19f8c33f50dfb5df,packup,2,False
d5a53b3fd7e34229b043ca9dd566cc0e,set-cover,3,False
d5ae37e71a0ae21e607bba7b3a406bf0,set-cover-ep,4,False
d5af6a811a146d3f2cd6b01e7abb4af5,packup,2,False
d5b3360fada3d63146996ea0ebd04aed,ftp,2,False
d5b839e6382a3e683c62f0baf26f95e2,packup,3,False
d5ba4cf64ed8d6eafaa12fc698bd1897,packup,3,False
d5c6206b4572f126b8e728911c79bcdb,packup,4,False
d5c7863303ff914915198b76750adc75,dal,7,False
d5c9536444bf05032fce4ce2ef3cf9b5,packup,4,False
d5d2cba0f35cce185f1df7dbaadfcc3e,set-cover-ep,4,False
d5d88fc8cbbdde5c041ace53b004d1fe,packup,2,False
d5e1ccdd1f2af484efe6b98a18e51cb1,ftp,2,False
d5e424905eba07971441b536d6453493,packup,1,False
d5e702950f65abb652cfe0d6f082a539,packup,2,False
d5e78573e29c79fe3d93273ee67e228b,dal,7,False
d5edddcd5e2922d363d05a3a0a0bf83c,dal,7,False
d5fcf3a91cc34e82ec12eeb4662a0ae7,packup,2,False
d5fe33bab6e952413b59b1ae653bc3ea,packup,2,False
d61bad0234576362b1edf3c3b4a79cba,mlic,2,True
d61ca6f176dff0d1ecc923bcc3b833b7,packup,2,False
d61d377c8456bd5171dfee55f18ae180,packup,3,False
d627b70479b14ffe63560309d98556de,packup,2,False
d62f54e49fcbb28e69412b137d678cb2,set-cover-ep,2,True
d645ddb108b057b49a1cf508bd08a25b,packup,3,False
d649994e6468405bf588a8b83fb30ec7,set-cover-ep,3,True
d65913148e000923c0a7f1e7ffca8d8b,ftp,2,False
d65d44e7532484829611c4b981b0b461,mlic,2,False
d65dfea456cdb6c34ca94a2d6076b9c7,packup,3,False
d66ead7a97d931d7967c898a9a965a7a,mlic,2,False
d677ea6159dcc3f3184ea14df8a7d1e8,ftp,2,False
d68b41c931d87971535d7b74f4ad73d1,packup,3,False
d6a252bad8e31a7f16a05d79643c2dc5,packup,3,False
d6a378a70b5ae3ad0f6d66e1677ef6a2,packup,4,False
d6b2772afce43f3e92462d80ac4c8496,packup,2,False
d6b4765d4a01aa2a7596351e14e318c5,packup,3,False
d6b8bfe00a28ab18d003b294c78638d9,packup,3,False
d6c93280ffaec3b36834b9584c967004,mlic,2,False
d6cb7da4cb462023e94946b90319eec0,packup,3,False
d6d41a0867838c17bc4c47c9052f5c3a,packup,2,False
d6e160df7fc1111b7947d2f9550b4d92,packup,2,False
d6e2d89fdecdf2cde5cd5a416781ad2c,packup,2,False
d6e4edf82121d93a596eb5c81e4c7d17,packup,3,False
d6ed67fbae1bf7124bbbfe9910cc9175,packup,4,False
d7011fd7b53da2128bc6f1635dae1356,set-cover,4,False
d70e330f80215d26725733c8fef74b05,set-cover-ep,5,False
d71fa453bb767596cd319dce8096246c,dal,7,False
d724794e6e79f337f6498e93728e51e4,set-cover,4,False
d735efb094270c9b41c9f32e9ae13592,set-cover-ep,2,False
d738a9b2d43646c5098bff443d9e39cb,packup,2,False
d73a2829e528661f6ba54455d9aceb87,packup,2,False
d73bc4f5046ba380b40342dd1d8a244c,packup,2,False
d7415973463f234b31cf8d3adfdb636f,packup,4,False
d74937eb39bff36e408982f860883892,set-cover,3,False
d74b4dd2ddce12b5edbe912ded6cd6bf,mlic,2,False
d7522a3440905197172372fc97e8221b,packup,3,False
d7526a1602d0d352373c4d31cbbae6ac,packup,2,False
d752ea2c1b7f249026368b2e14c747b7,dal,7,False
d7638b3ad844fc3f9e534a4346e89e12,set-cover,4,False
d766c32f0868c33b55c09a076e55328d,set-cover,4,False
d77cf1231eade3d9a889736fcb09c3b1,set-cover-sc,3,False
d783d85d0872b899de3fa7e601256a14,packup,2,True
d789a8bd5187dd4a809fdf029f076935,mlic,2,False
d7932c0c0645684d401485cd1765bac0,dal,7,False
d79d6d7a0d5eaf14d69be1b5af4e63b7,packup,3,False
d79f6cc047770752463581bfa1424940,dal,7,False
d7a1c28243f6a92ec51a0cbf3395800d,ftp,2,False
d7b25e3eefd121f67582a1a14aca29cf,packup,2,False
d7b860edc0be9eb1e9b7f870e3c3d0d2,packup,3,False
d7be6d55a0967e8601bcd3036f618993,packup,2,False
d7bfee3328ae52c49860b53018a84fe4,set-cover,3,False
d7cd350bd8a1ad47cce9ecd469610310,packup,2,False
d7ce3941fce8c102ea729b918f113820,packup,3,False
d7d8b6c2aa249fcc2278fd785d127ddf,dal,7,False
d7f2d78976f9733c957df4c661f619f6,packup,3,False
d807a98d64b57415b2e9b51de396e69c,packup,3,False
d8093cabd112979c330d659dd0c0c525,set-cover-ep,5,False
d80b96ab6c27a9f9022ed2983ca1d440,packup,3,False
d815ffd11965237433673bc01055c6b0,dal,7,False
d818e59814314a5a7ed1aefa7809f5aa,dal,7,False
d81cd643e141932e45ecc47c4da046e9,packup,2,False
d81f054de45ee9383e15b9ca9cabac8b,packup,2,False
d81f0676f4c16729f722e1f5786d9a1b,packup,3,False
d826b5e17956660975ace1b51c09647e,packup,5,False
d82c5d6734c926dd6cc79947936016fc,packup,3,False
d8401951a73adf8b6a4720e6c99ff5e0,dal,7,False
d84686bc0b0bab1422c47e225eb4eb60,packup,4,False
d851e6ebb174fdcb9fea5b1817c568a6,packup,2,False
d853b2416e0849a0a5b2750ce9511f57,packup,3,False
d857d1ff1396fb00638b14ffd078c5ac,dal,7,False
d869eed23672dd5a95f109aa8598192f,packup,2,False
d86ef3c0041ba82e1103870ebe4a70e2,packup,3,False
d8793f4f1016171e8f2da8557e51e6a9,packup,4,False
d879e75759641e3f0a9f0f53de0169c7,packup,2,False
d884e6a8908ca7aa43b14edce3b83eea,mlic,2,False
d89d99e6328f779f7be7d480b8ee9d40,packup,2,False
d8bac3d41d5e6bfeb438d6c9d9df17b8,packup,3,False
d8c78252277d72df59fb894a665f9d90,set-cover-ep,3,False
d8d55165e7ee6d724ec441f00c5155f6,packup,4,False
d8d83dd852879fd914788ed420699946,packup,2,False
d8dabc1c2ce2a092185c4ba2e213df1f,packup,3,False
d8dabc5d5ac0274390034cc4d7434385,packup,4,False
d8f5eedf0b78f8e1144e9669ab7aa10e,set-cover-sc,4,True
d8f9c8a2fb6738785f52327d7c5e3e16,ftp,2,False
d9098154e2abfbe2ebc1f0b563b43fc8,packup,4,False
d90b1a3dbe75309ed80c2f79d21db88c,set-cover-ep,3,False
d90f9dc682c10dc76f91c9441dfc72ba,packup,3,False
d91f36450b20a12ee41407b78b83ab68,packup,5,False
d9273589ed59b06bea643a36417c7a42,packup,2,False
d929263339317370f46ed9445138b879,packup,3,False
d92a271686ff06d70bca404579998561,dal,7,False
d931486ea3223c8da92269bd482b9628,packup,2,False
d9320aa5f2a50dd474282de0be17daff,set-cover-sc,5,False
d9328f85059e82f4565c34904f3c4838,set-cover,4,False
d9334b66c312ee50e977465fdbb6f05e,dal,7,False
d93e2a30f4913216666ddca74411e8c4,set-cover-sc,4,False
d93e694dc78bb92e9da5035a369c025d,packup,4,False
d946458b8324ce54dd30697927aa0281,packup,4,False
d949516d1d91a8b83e1f54a4e7f03305,packup,3,False
d94f458dc4ca01ce3045953798fe8905,dal,7,False
d954f091f0b83149cee0b85a9491a033,dal,7,False
d9694f0a45f4ac7f51f495ab0e497210,dal,7,False
d97167cccf60c5c9f3d59aa54fedcaa0,packup,3,False
d978862edcae281f1704ff1cf9d570b8,dal,7,False
d978dba39cbddf22e6cafe0b9a6fc378,spot5,2,False
d98a5dbc671710d0de47ee73a08b781c,packup,4,False
d990891d5b2d677421ec5e6146e71026,packup,3,False
d998877d9bc6c8d7842c6f352416b28d,set-cover,4,False
d99ad5f46bd490dcbd21356f491b8352,packup,2,False
d9a333e74b8d4ff55cd0012592c5b3dc,packup,2,False
d9a3f1162501f497b02ebd47b21073d7,packup,2,False
d9c1d50df24a8bc6328f20d6dd11bbc6,packup,2,False
d9c211b34950075cc085967288793be8,mlic,2,False
d9c3b84667025f7706ddb96d137c8c59,packup,2,False
d9c59c950cfad93a4810f307740621fd,packup,3,False
d9d13bfcefe82f0ed97cfe0397ef5529,packup,2,False
d9d5b32b0b27b707f6ca44308cdaaa66,set-cover-sc,3,False
d9dd45ec59d1299425cf8d7d254661fa,set-cover-sc,4,True
d9dd782c302dd0823e573af7bd72e08c,dal,7,False
d9ea24e46145b9f7421e3e5a94fb0576,packup,2,False
d9f1d565c7ce0421330d8a58b52f2593,ftp,2,False
d9f532477397517632856d56ed58c5f5,packup,3,False
da00d0c3a3ececc77d1d5a602102711c,set-cover-sc,3,False
da1117bd28c6415ec6aacc76a2971f1b,packup,4,False
da12a624c4ea05c2c1da61cab12b42d1,dal,7,False
da17694809eae029baa08656f645d697,mlic,2,False
da18c17480bf6c0c59640d55278a5565,packup,2,False
da207ce2a6ebccdc682db01c321f1a7e,packup,4,False
da284c0f56b6cf351544baf3cfcd8f16,dal,7,False
da3960a26e5d23215a03860c97f5b1e2,packup,3,False
da3e3addd16c01bc42006c762f1b00a9,packup,2,False
da3fcd88fd41e6c09ac1aafa2968003a,packup,2,False
da406fb3ea3b5314b42d80c729d255dd,ftp,2,False
da45e682490f63519e0f864a823da0aa,packup,2,False
da4f3e4cf36e4e1c547c8a26eb40f5ad,dal,7,False
da5f244a73c91b9ac43bd926e08f986f,set-cover,5,False
da6594821c3c2815e386f3ab22c3b6bb,dal,7,False
da65eaecc2275390fa7f20ced9f1ebb2,packup,3,False
da6ab3cfe2694f0e69c8090d5fed64c0,packup,2,False
da77c211b19f546d0af65cd0a0d50fbe,packup,4,False
da7b80d74268cbe373069ccb6a6a0047,packup,3,False
da8932d7bf8d2c031142b9c001183c89,set-cover-ep,5,False
da8a3b69570dd9b2f9761518fc517949,ftp,2,False
daad7a5146064bb70779410f6ea64d2b,dal,7,False
dab28ad41fc1950fdd2859129228ca99,packup,2,False
dac44cb4e5cc2230f2eee7070ff8fe8c,packup,3,False
dac48d3db0d67ae53f114d92018697a7,packup,4,False
dad22b18890df09493f04dd2bbd6ca05,spot5,2,True
dad56ca20a3bcc89c9995c05fc7bbda9,ftp,2,False
dae48f0c654afc13d1dc02aefa02f15c,packup,2,False
daefb90c84e11995cfab417041e6ce7a,set-cover-sc,2,True
daf0fa9fd4d8be0bba8c3bcaa2ae9ee4,set-cover,5,False
dafbd7e26918db5a47c188742d71a39a,dal,7,False
dafe608cd5e830fd36efeb00ae4a37fb,packup,5,False
db0a2b2ff5f002ef743d931e88a5fab3,set-cover-ep,2,False
db11af5ffec041167ce89bd64412d736,packup,3,False
db12e4a882fd5cc1923e8fa587bb5f5c,packup,2,False
db1b6702302e9171cd314b81e12e4267,packup,2,False
db1e336c7c994ef1ec0a93bf2c990d5a,dal,7,False
db27bf4cf8d5a3bef77bdb8a1d4d54a0,set-cover-ep,5,False
db2de81b4c682b5003f1d7bc0961db87,set-cover,5,False
db306960bfebb30b73b29c206a1afa9f,packup,2,False
db31d3568df79e53b68eebbd0753cbfb,packup,2,False
db41a36ba3549ca9616f22eff883313e,packup,2,False
db4c92839abf0401d3259492788c2178,dal,7,False
db4e169c1e314ff61e6b10d66f80c99e,packup,2,False
db5dc6e431913f83ce89390ff0bf777f,dal,7,False
db727d8aa8739003908266367e6a640d,packup,3,False
db76279be8b6386dbcdf096624806bbe,packup,3,False
db7b07d10da3c1fd29b19b808fde5571,set-cover,4,False
db896cb5319972650cf8592aba913f2f,packup,2,False
db8a83938a210deef5f459a08466de76,packup,2,False
db8f67ef783aaf7ff7e8587c6f6a6cc2,ftp,2,False
dba7365b8990757ea13f89f1ea11fed7,mlic,2,False
dba7898c37f7383b0e06b55eeeb7a48b,packup,2,False
dba82cb73785080db68756ce9226b3d0,set-cover-ep,3,False
dbb432315cb484740e253668b3ea9c05,packup,3,False
dbb74ba4861a34084d62076701fa82b8,dal,7,False
dbc1295cfe3985836920299c2d620437,set-cover-ep,5,False
dbc496cfafff8e38cc5d0619edc17dcf,set-cover-ep,5,False
dbd35c2269d892971fc4ed5410fd3291,packup,3,False
dbddd4ad8e369fad95ec8a87c1c68bd5,packup,1,False
dbe10bde8a6a1c331ab0ae269cfd59a6,packup,3,False
dbf14bd172b71da978e4b4cd016da31f,dal,7,False
dc061d0e872f3255c7a943ea1ae6ddf9,mlic,2,False
dc15ec871a640e46173a9e86dd8e823b,mlic,2,False
